customer_id,first_name,email,signup_date,region,acquisition_channel
CUST-02551,User2551,user2551@example.com,2024-06-20,Europe,Organic Search
CUST-02552,User2552,user2552@example.com,2024-12-14,Asia Pacific,Organic Search
CUST-02553,User2553,user2553@example.com,2024-11-18,Asia Pacific,Organic Search
CUST-02554,User2554,user2554@example.com,2025-10-18,North America,Social Media
CUST-02555,User2555,user2555@example.com,2025-04-17,Asia Pacific,Email Marketing
CUST-02556,User2556,user2556@example.com,2025-02-22,North America,Paid Search
CUST-02557,User2557,user2557@example.com,2024-07-12,North America,Paid Search
CUST-02558,User2558,user2558@example.com,2024-09-09,Europe,Paid Search
CUST-02559,User2559,user2559@example.com,2024-09-23,Europe,Paid Search
CUST-02560,User2560,user2560@example.com,2024-06-15,Asia Pacific,Paid Search
CUST-02561,User2561,user2561@example.com,2025-01-05,North America,Paid Search
CUST-02562,User2562,user2562@example.com,2024-10-03,North America,Organic Search
CUST-02563,User2563,user2563@example.com,2024-02-14,Europe,Email Marketing
CUST-02564,User2564,user2564@example.com,2025-08-28,Europe,Social Media
CUST-02565,User2565,user2565@example.com,2025-03-11,Asia Pacific,Organic Search
CUST-02566,User2566,user2566@example.com,2024-12-26,North America,Paid Search
CUST-02567,User2567,user2567@example.com,2024-12-10,North America,Organic Search
CUST-02568,User2568,user2568@example.com,2025-07-04,Latin America,Paid Search
CUST-02569,User2569,user2569@example.com,2024-09-23,North America,Paid Search
CUST-02570,User2570,user2570@example.com,2025-02-06,Europe,Paid Search
CUST-02571,User2571,user2571@example.com,2025-11-17,Latin America,Organic Search
CUST-02572,User2572,user2572@example.com,2024-08-08,North America,Organic Search
CUST-02573,User2573,user2573@example.com,2024-05-29,Europe,Organic Search
CUST-02574,User2574,user2574@example.com,2024-02-14,North America,Organic Search
CUST-02575,User2575,user2575@example.com,2025-04-26,North America,Organic Search
CUST-02576,User2576,user2576@example.com,2025-05-21,Europe,Email Marketing
CUST-02577,User2577,user2577@example.com,2024-12-25,North America,Organic Search
CUST-02578,User2578,user2578@example.com,2024-12-29,North America,Organic Search
CUST-02579,User2579,user2579@example.com,2024-10-11,North America,Email Marketing
CUST-02580,User2580,user2580@example.com,2024-07-22,Europe,Paid Search
CUST-02581,User2581,user2581@example.com,2024-01-06,North America,Paid Search
CUST-02582,User2582,user2582@example.com,2024-08-30,North America,Social Media
CUST-02583,User2583,user2583@example.com,2024-04-10,Latin America,Paid Search
CUST-02584,User2584,user2584@example.com,2024-06-11,North America,Social Media
CUST-02585,User2585,user2585@example.com,2024-05-21,Asia Pacific,Email Marketing
CUST-02586,User2586,user2586@example.com,2024-02-06,North America,Social Media
CUST-02587,User2587,user2587@example.com,2025-02-21,North America,Organic Search
CUST-02588,User2588,user2588@example.com,2024-07-26,North America,Referral
CUST-02589,User2589,user2589@example.com,2025-04-08,North America,Paid Search
CUST-02590,User2590,user2590@example.com,2024-05-02,North America,Referral
CUST-02591,User2591,user2591@example.com,2024-12-01,Latin America,Social Media
CUST-02592,User2592,user2592@example.com,2025-11-22,Europe,Paid Search
CUST-02593,User2593,user2593@example.com,2024-03-18,North America,Organic Search
CUST-02594,User2594,user2594@example.com,2024-05-03,Latin America,Social Media
CUST-02595,User2595,user2595@example.com,2024-09-08,North America,Paid Search
CUST-02596,User2596,user2596@example.com,2025-09-19,North America,Paid Search
CUST-02597,User2597,user2597@example.com,2024-03-03,Asia Pacific,Organic Search
CUST-02598,User2598,user2598@example.com,2024-03-05,North America,Paid Search
CUST-02599,User2599,user2599@example.com,2024-06-26,Europe,Paid Search
CUST-02600,User2600,user2600@example.com,2025-07-18,Asia Pacific,Paid Search
CUST-02601,User2601,user2601@example.com,2024-04-26,Europe,Email Marketing
CUST-02602,User2602,user2602@example.com,2025-12-18,Europe,Organic Search
CUST-02603,User2603,user2603@example.com,2024-09-13,Latin America,Social Media
CUST-02604,User2604,user2604@example.com,2025-12-13,Europe,Email Marketing
CUST-02605,User2605,user2605@example.com,2025-02-06,Europe,Organic Search
CUST-02606,User2606,user2606@example.com,2025-03-23,North America,Paid Search
CUST-02607,User2607,user2607@example.com,2025-04-18,North America,Organic Search
CUST-02608,User2608,user2608@example.com,2025-07-01,Europe,Social Media
CUST-02609,User2609,user2609@example.com,2025-03-28,North America,Organic Search
CUST-02610,User2610,user2610@example.com,2024-04-25,Europe,Social Media
CUST-02611,User2611,user2611@example.com,2025-04-14,North America,Paid Search
CUST-02612,User2612,user2612@example.com,2025-04-09,Europe,Paid Search
CUST-02613,User2613,user2613@example.com,2024-09-29,North America,Paid Search
CUST-02614,User2614,user2614@example.com,2024-10-12,Europe,Organic Search
CUST-02615,User2615,user2615@example.com,2024-07-26,North America,Paid Search
CUST-02616,User2616,user2616@example.com,2024-03-09,North America,Paid Search
CUST-02617,User2617,user2617@example.com,2024-07-18,Latin America,Paid Search
CUST-02618,User2618,user2618@example.com,2024-09-22,Europe,Social Media
CUST-02619,User2619,user2619@example.com,2024-03-14,Europe,Organic Search
CUST-02620,User2620,user2620@example.com,2025-08-08,North America,Organic Search
CUST-02621,User2621,user2621@example.com,2025-09-06,Asia Pacific,Paid Search
CUST-02622,User2622,user2622@example.com,2024-10-05,Europe,Organic Search
CUST-02623,User2623,user2623@example.com,2025-06-20,Europe,Paid Search
CUST-02624,User2624,user2624@example.com,2024-12-07,Asia Pacific,Organic Search
CUST-02625,User2625,user2625@example.com,2025-12-01,North America,Organic Search
CUST-02626,User2626,user2626@example.com,2025-03-13,North America,Social Media
CUST-02627,User2627,user2627@example.com,2025-08-07,Asia Pacific,Paid Search
CUST-02628,User2628,user2628@example.com,2025-07-21,North America,Referral
CUST-02629,User2629,user2629@example.com,2024-04-24,Latin America,Paid Search
CUST-02630,User2630,user2630@example.com,2025-02-16,North America,Organic Search
CUST-02631,User2631,user2631@example.com,2024-02-21,Europe,Referral
CUST-02632,User2632,user2632@example.com,2024-01-26,Asia Pacific,Email Marketing
CUST-02633,User2633,user2633@example.com,2024-11-20,Asia Pacific,Paid Search
CUST-02634,User2634,user2634@example.com,2024-04-21,Latin America,Organic Search
CUST-02635,User2635,user2635@example.com,2024-10-18,North America,Social Media
CUST-02636,User2636,user2636@example.com,2024-03-08,North America,Referral
CUST-02637,User2637,user2637@example.com,2024-09-15,Asia Pacific,Paid Search
CUST-02638,User2638,user2638@example.com,2024-03-13,North America,Organic Search
CUST-02639,User2639,user2639@example.com,2025-08-05,Latin America,Paid Search
CUST-02640,User2640,user2640@example.com,2025-02-21,North America,Paid Search
CUST-02641,User2641,user2641@example.com,2025-06-11,North America,Paid Search
CUST-02642,User2642,user2642@example.com,2024-05-15,Latin America,Social Media
CUST-02643,User2643,user2643@example.com,2025-08-30,North America,Referral
CUST-02644,User2644,user2644@example.com,2024-05-03,North America,Email Marketing
CUST-02645,User2645,user2645@example.com,2025-04-28,Latin America,Paid Search
CUST-02646,User2646,user2646@example.com,2024-01-21,North America,Referral
CUST-02647,User2647,user2647@example.com,2024-09-24,North America,Paid Search
CUST-02648,User2648,user2648@example.com,2024-03-04,Asia Pacific,Paid Search
CUST-02649,User2649,user2649@example.com,2024-10-30,Asia Pacific,Organic Search
CUST-02650,User2650,user2650@example.com,2024-06-15,Asia Pacific,Paid Search
CUST-02651,User2651,user2651@example.com,2025-02-04,North America,Organic Search
CUST-02652,User2652,user2652@example.com,2024-07-23,North America,Paid Search
CUST-02653,User2653,user2653@example.com,2024-05-21,Europe,Organic Search
CUST-02654,User2654,user2654@example.com,2024-11-07,Europe,Social Media
CUST-02655,User2655,user2655@example.com,2025-01-27,North America,Social Media
CUST-02656,User2656,user2656@example.com,2025-01-12,North America,Paid Search
CUST-02657,User2657,user2657@example.com,2024-01-11,Europe,Paid Search
CUST-02658,User2658,user2658@example.com,2025-09-26,North America,Referral
CUST-02659,User2659,user2659@example.com,2024-04-27,North America,Organic Search
CUST-02660,User2660,user2660@example.com,2024-05-17,Asia Pacific,Paid Search
CUST-02661,User2661,user2661@example.com,2024-02-28,Europe,Paid Search
CUST-02662,User2662,user2662@example.com,2024-03-23,North America,Paid Search
CUST-02663,User2663,user2663@example.com,2024-04-19,Latin America,Social Media
CUST-02664,User2664,user2664@example.com,2025-02-05,North America,Paid Search
CUST-02665,User2665,user2665@example.com,2024-06-25,Asia Pacific,Email Marketing
CUST-02666,User2666,user2666@example.com,2024-06-19,Europe,Email Marketing
CUST-02667,User2667,user2667@example.com,2025-01-11,Europe,Social Media
CUST-02668,User2668,user2668@example.com,2024-11-21,North America,Social Media
CUST-02669,User2669,user2669@example.com,2025-06-01,Latin America,Social Media
CUST-02670,User2670,user2670@example.com,2024-11-26,North America,Organic Search
CUST-02671,User2671,user2671@example.com,2025-02-02,North America,Paid Search
CUST-02672,User2672,user2672@example.com,2024-04-30,North America,Paid Search
CUST-02673,User2673,user2673@example.com,2024-07-30,North America,Referral
CUST-02674,User2674,user2674@example.com,2024-06-18,North America,Social Media
CUST-02675,User2675,user2675@example.com,2025-03-12,North America,Social Media
CUST-02676,User2676,user2676@example.com,2024-03-30,North America,Paid Search
CUST-02677,User2677,user2677@example.com,2024-04-16,North America,Email Marketing
CUST-02678,User2678,user2678@example.com,2025-02-12,Asia Pacific,Referral
CUST-02679,User2679,user2679@example.com,2025-04-25,North America,Paid Search
CUST-02680,User2680,user2680@example.com,2024-11-30,Europe,Social Media
CUST-02681,User2681,user2681@example.com,2024-07-24,Asia Pacific,Paid Search
CUST-02682,User2682,user2682@example.com,2025-01-16,Europe,Organic Search
CUST-02683,User2683,user2683@example.com,2025-10-18,North America,Paid Search
CUST-02684,User2684,user2684@example.com,2024-07-22,North America,Organic Search
CUST-02685,User2685,user2685@example.com,2025-04-24,Asia Pacific,Social Media
CUST-02686,User2686,user2686@example.com,2025-02-18,North America,Organic Search
CUST-02687,User2687,user2687@example.com,2024-10-03,Europe,Referral
CUST-02688,User2688,user2688@example.com,2024-09-23,Latin America,Referral
CUST-02689,User2689,user2689@example.com,2024-02-28,North America,Referral
CUST-02690,User2690,user2690@example.com,2025-11-13,North America,Paid Search
CUST-02691,User2691,user2691@example.com,2024-09-05,Asia Pacific,Social Media
CUST-02692,User2692,user2692@example.com,2024-09-13,Latin America,Email Marketing
CUST-02693,User2693,user2693@example.com,2025-01-11,North America,Email Marketing
CUST-02694,User2694,user2694@example.com,2024-10-17,North America,Referral
CUST-02695,User2695,user2695@example.com,2024-09-20,North America,Social Media
CUST-02696,User2696,user2696@example.com,2025-05-13,Europe,Organic Search
CUST-02697,User2697,user2697@example.com,2025-10-01,North America,Social Media
CUST-02698,User2698,user2698@example.com,2024-09-11,North America,Paid Search
CUST-02699,User2699,user2699@example.com,2025-11-06,Europe,Organic Search
CUST-02700,User2700,user2700@example.com,2024-07-08,Asia Pacific,Email Marketing
CUST-02701,User2701,user2701@example.com,2024-05-17,Europe,Referral
CUST-02702,User2702,user2702@example.com,2025-04-09,Asia Pacific,Organic Search
CUST-02703,User2703,user2703@example.com,2024-08-01,Europe,Paid Search
CUST-02704,User2704,user2704@example.com,2025-02-27,Asia Pacific,Organic Search
CUST-02705,User2705,user2705@example.com,2024-10-20,Europe,Email Marketing
CUST-02706,User2706,user2706@example.com,2024-04-24,North America,Referral
CUST-02707,User2707,user2707@example.com,2024-10-07,North America,Paid Search
CUST-02708,User2708,user2708@example.com,2024-12-17,Europe,Organic Search
CUST-02709,User2709,user2709@example.com,2025-11-06,North America,Social Media
CUST-02710,User2710,user2710@example.com,2025-08-30,North America,Social Media
CUST-02711,User2711,user2711@example.com,2024-06-19,Asia Pacific,Paid Search
CUST-02712,User2712,user2712@example.com,2024-12-31,Asia Pacific,Paid Search
CUST-02713,User2713,user2713@example.com,2024-10-26,Europe,Referral
CUST-02714,User2714,user2714@example.com,2025-01-13,Asia Pacific,Paid Search
CUST-02715,User2715,user2715@example.com,2025-07-18,North America,Organic Search
CUST-02716,User2716,user2716@example.com,2025-06-10,North America,Organic Search
CUST-02717,User2717,user2717@example.com,2024-02-14,Latin America,Paid Search
CUST-02718,User2718,user2718@example.com,2024-11-27,Europe,Paid Search
CUST-02719,User2719,user2719@example.com,2024-11-02,North America,Referral
CUST-02720,User2720,user2720@example.com,2024-05-24,North America,Social Media
CUST-02721,User2721,user2721@example.com,2025-06-27,North America,Email Marketing
CUST-02722,User2722,user2722@example.com,2025-03-23,Europe,Paid Search
CUST-02723,User2723,user2723@example.com,2025-02-06,Latin America,Paid Search
CUST-02724,User2724,user2724@example.com,2024-09-28,North America,Email Marketing
CUST-02725,User2725,user2725@example.com,2025-01-19,North America,Email Marketing
CUST-02726,User2726,user2726@example.com,2024-08-31,North America,Organic Search
CUST-02727,User2727,user2727@example.com,2024-05-04,Europe,Email Marketing
CUST-02728,User2728,user2728@example.com,2024-10-19,Europe,Organic Search
CUST-02729,User2729,user2729@example.com,2025-04-18,Latin America,Referral
CUST-02730,User2730,user2730@example.com,2024-10-03,Europe,Paid Search
CUST-02731,User2731,user2731@example.com,2025-02-17,Asia Pacific,Social Media
CUST-02732,User2732,user2732@example.com,2025-05-13,Latin America,Referral
CUST-02733,User2733,user2733@example.com,2024-06-08,Asia Pacific,Paid Search
CUST-02734,User2734,user2734@example.com,2025-02-04,Europe,Social Media
CUST-02735,User2735,user2735@example.com,2025-07-20,North America,Organic Search
CUST-02736,User2736,user2736@example.com,2025-08-02,Asia Pacific,Paid Search
CUST-02737,User2737,user2737@example.com,2024-02-19,Europe,Paid Search
CUST-02738,User2738,user2738@example.com,2025-08-02,North America,Organic Search
CUST-02739,User2739,user2739@example.com,2024-05-14,North America,Organic Search
CUST-02740,User2740,user2740@example.com,2025-05-16,North America,Paid Search
CUST-02741,User2741,user2741@example.com,2025-09-06,North America,Social Media
CUST-02742,User2742,user2742@example.com,2024-11-16,Europe,Paid Search
CUST-02743,User2743,user2743@example.com,2025-03-12,North America,Paid Search
CUST-02744,User2744,user2744@example.com,2025-05-29,Europe,Email Marketing
CUST-02745,User2745,user2745@example.com,2025-06-03,Latin America,Paid Search
CUST-02746,User2746,user2746@example.com,2025-10-24,Europe,Email Marketing
CUST-02747,User2747,user2747@example.com,2025-07-06,North America,Social Media
CUST-02748,User2748,user2748@example.com,2024-02-03,North America,Paid Search
